ID;Name;FullName;Age;Height;Weight;Nationality;Overall;Potential;Growth;TotalStats;BaseStats;BestPosition;Club;ValueEUR;WageEUR;ReleaseClause;ContractUntil;ClubJoined;PreferredFoot
232501;Wellington;Wellington Cirino Priori;32;190;88;Brazil;63;63;0;1709;374;ST;Jamshedpur FC;375000;500;506000;2023;2022;Right
219701;J. Wr?bel;Jakub Wr?bel;26;196;87;Poland;63;64;1;1049;350;GK;Widzew ?�d?;425000;1000;606000;2023;2021;Right
256308;A. Papetti;Andrea Papetti;19;186;84;Italy;63;77;14;1535;343;CB;Brescia;1100000;550;2400000;2023;2020;Right
242734;W. Omsberg;Wyatt Omsberg;26;193;82;United States;63;67;4;1283;272;CB;Chicago Fire Football Club;600000;2000;915000;2022;2020;Right
207918;C. Irobiso;Christian Irobiso;29;190;84;Nigeria;63;63;0;1611;352;ST;Petrolul Ploie?ti;475000;2000;641000;2024;2022;Right
186157;C. Eastmond;Craig Eastmond;31;183;75;England;63;63;0;1782;372;CDM;Sutton United;400000;2000;700000;2023;2015;Right
237101;Lee Seung Mo;Seung Mo Lee;24;185;70;Korea Republic;63;70;7;1773;386;CM;Pohang Steelers;975000;2000;1400000;2022;2017;Right
213805;D. Ferguson;David Ferguson;28;178;76;England;63;63;0;1725;358;LWB;Hartlepool United;425000;2000;744000;2024;2020;Left
210477;P. M�schl;Patrick M�schl;29;173;68;Austria;63;63;0;1680;354;RM;VfB Oldenburg;475000;600;689000;2023;2022;Right
209453;A. Fr?czczak;Adam Fr?czczak;34;180;76;Poland;63;63;0;1764;369;ST;Korona Kielce;230000;1000;311000;2023;2021;Right
242732;O. Otasowie;Owen Otasowie;21;191;91;United States;63;72;9;1605;358;CB;Club Brugge KV;1000000;3000;1600000;2025;2021;Right
237612;F. Delli Carri;Filippo Delli Carri;23;191;80;Italy;63;73;10;1261;271;CB;Como;1000000;700;1800000;2024;2022;Left
229676;B. Haunstrup;Brandon Haunstrup;25;172;74;England;63;66;3;1631;348;LWB;Cambridge United;575000;2000;1000000;2024;2022;Left
197932;K. Appiah;Kwesi Appiah;31;180;80;Ghana;63;63;0;1660;358;ST;Crawley Town;400000;4000;700000;2024;2021;Right
237867;D. Cancola;David Cancola;25;183;73;Austria;63;65;2;1589;345;CDM;Ross County FC;550000;2000;1000000;2023;2021;Right
235051;D. Johnson;Darnell Johnson;23;185;80;England;63;67;4;1537;342;CB;Fleetwood Town;625000;2000;1100000;2023;2021;Right
189010;S. Matuszek;Szymon Matuszek;33;185;83;Poland;63;63;0;1551;315;CB;Mied? Legnica;240000;1000;324000;2023;2020;Right
205139;P. Barrett;Paddy Barrett;28;183;90;Republic of Ireland;63;64;1;1487;325;CB;St. Patrick's Athletic;450000;850;731000;2024;2021;Right
237139;T. Oakley-Boothe;Tashan Oakley-Boothe;22;182;68;England;63;74;11;1614;348;CM;Lincoln City;1100000;5000;0;2023;2020;Right
243539;K. Yakob;Kevin Yakob;21;184;77;Sweden;63;73;10;1660;363;ST;IFK G�teborg;1100000;1000;1600000;2022;2021;Right
251219;D. Burns;Darragh Burns;19;176;62;Republic of Ireland;63;75;12;1619;343;LM;Milton Keynes Dons;1100000;2000;2100000;2025;2022;Left
251554;K. Phillips;Kieran Phillips;22;187;76;England;63;71;8;1613;346;ST;Huddersfield Town;1100000;4000;2300000;2025;2020;Right
256418;F. J�rgensen;Filip J�rgensen;20;178;74;Norway;63;77;14;1709;365;CAM;Odds BK;1200000;950;2300000;2024;2020;Right
257186;A. Jashari;Ardon Jashari;19;181;82;Switzerland;63;80;17;1738;370;CAM;FC Luzern;1200000;2000;2500000;2025;2020;Left
221859;Lee Ju Yong;Ju Yong Lee;29;180;78;Korea Republic;63;63;0;1745;381;LB;Incheon United FC;425000;2000;0;2022;2018;Left
251555;J. Eccles;Josh Eccles;22;181;66;England;63;74;11;1719;372;CAM;Coventry City;1000000;4000;2100000;2023;2018;Right
251811;J. ter Heide;Jasper ter Heide;23;173;65;Netherlands;63;69;6;1570;322;CDM;SC Cambuur;700000;2000;1200000;2023;2020;Right
190883;A. DeLaGarza;A.J. DeLaGarza;34;175;68;Guam;63;63;0;1728;361;CB;New England Revolution;180000;2000;270000;2023;2021;Right
193443;T. Coremans;Tim Coremans;31;186;75;Netherlands;63;63;0;1080;347;GK;Sparta Rotterdam;250000;2000;363000;2023;2018;Right
259747;I. Diabate;Ibrahim Diabate;22;180;80;C�te d'Ivoire;63;72;9;1520;329;ST;RCD Mallorca;1100000;5000;2600000;2023;2018;Right
263332;G. Kokhreidze;Giorgi Kokhreidze;23;171;73;Georgia;63;71;8;1687;350;CAM;Grenoble Foot 38;1100000;1000;2100000;2024;2021;Right
267684;N. Hagen;Nicholas Hagen;25;193;85;Guatemala;63;68;5;930;340;GK;Hamarkameratene;550000;750;729000;2023;2021;Right
224164;Roger Riera;Roger Riera Canadell;27;187;76;Spain;63;66;3;1398;296;CB;FC Andorra;550000;2000;894000;2023;2021;Right
212782;H. Boateng;Hiram Boateng;26;183;80;England;63;65;2;1755;381;CDM;Mansfield Town;600000;4000;1100000;2025;2022;Left
261422;A. Nagalo;Adamo Nagalo;19;185;75;C�te d'Ivoire;63;75;12;1462;318;CB;FC Nordsj�lland;1100000;1000;1600000;2023;2021;Right
245812;K. Zapolnik;Kamil Zapolnik;29;182;79;Poland;63;63;0;1728;367;LM;Mied? Legnica;475000;1000;641000;2023;2020;Right
266031;Rub�n Iranzo;Rub�n Iranzo Lend�nez;19;182;69;Spain;63;80;17;1490;317;CB;Valencia CF;1200000;3000;3300000;2023;2021;Right
239924;Z� Ricardo;Jos� Ricardo Avelar;23;172;71;Brazil;63;70;7;1567;339;LB;CD Lugo;925000;2000;1600000;2024;2022;Left
239668;J. Vollert;Jannes Vollert;24;186;83;Germany;63;69;6;1618;343;CB;Hallescher FC;700000;1000;1200000;2023;2021;Right
239412;G. Loiacono;Giuseppe Loiacono;30;182;77;Italy;63;63;0;1533;326;CB;Urbs Reggina 1914;400000;700;620000;2024;2019;Right
219700;P. Lipski;Patryk Lipski;28;186;82;Poland;63;63;0;1693;358;CAM;Widzew ?�d?;475000;2000;641000;2023;2022;Right
217140;A. Gilliead;Alex Gilliead;26;183;70;England;63;64;1;1691;367;RM;Bradford City;575000;4000;1000000;2023;2021;Right
201268;K. Hansen;Kristoffer N. Hansen;27;180;72;Norway;63;63;0;1657;362;RW;Widzew ?�d?;525000;2000;709000;2023;2022;Right
261171;I. Miram�n;Ignacio Miram�n;19;173;68;Argentina;63;73;10;1559;332;RM;Gimnasia y Esgrima La Plata;1000000;2000;1700000;2023;2021;Right
235059;L. Thomas;Luke Thomas;23;168;66;England;63;67;4;1627;345;LM;Barnsley;700000;3000;1300000;2023;2019;Left
230963;Rivaldinho;Rivaldo V�tor Borba Ferreira Jr.;27;186;85;Brazil;63;64;1;1672;354;ST;Universitatea Craiova;550000;4000;784000;2024;2022;Right
270643;K. Muneer;Khaled Muneer;24;174;67;Qatar;63;67;4;1611;344;RM;Free agent;0;0;0;;2022;Right
199475;W. Evseev;Willi Evseev;30;177;73;Germany;63;63;0;1758;375;LM;SV Meppen;450000;750;653000;2023;2019;Left
255538;G. Gohlke;Gerrit Gohlke;23;192;81;Germany;63;71;8;1371;310;CB;SV Waldhof Mannheim 07;1000000;1000;1700000;2023;2020;Right
269874;Gon�alo Costa;Gon�alo Faria Costa;22;178;68;Portugal;63;71;8;1516;331;LB;Portimonense SC;1000000;2000;2300000;2025;2022;Left
266802;M. Ivan?evi?;Mihajlo Ivan?evi?;23;190;85;Serbia;63;73;10;1480;318;CB;Odense Boldklub;1000000;2000;1500000;2025;2022;Right
199730;D. Moldovan;Dinu Moldovan;32;180;77;Romania;63;63;0;1073;349;GK;AFC Chindia T�rgovi?te;240000;1000;324000;2023;2019;Right
199218;B. Hamill;Brendan Hamill;29;185;79;Australia;63;63;0;1505;313;CB;ATK Mohun Bagan FC;400000;850;540000;2023;2022;Right
256817;R. Tihi;Robin Tihi;20;185;85;Finland;63;75;12;1533;335;CB;IFK V�rnamo;1100000;1000;0;2022;2020;Right
215601;A. Chi?u;Aurelian Chi?u;31;183;85;Romania;63;63;0;1642;347;ST;FC U Craiova 1948;400000;3000;540000;2027;2022;Left
205361;L. O'Neil;Liam O'Neil;28;183;80;England;63;63;0;1714;366;CDM;Cambridge United;425000;2000;744000;2023;2017;Right
203569;J. Chianese;Joel Chianese;32;176;75;Australia;63;63;0;1662;359;RM;Hyderabad FC;375000;500;506000;2023;2020;Right
258864;S. Drlja?a;Stefan Drlja?a;23;192;92;Germany;63;70;7;970;337;GK;SG Dynamo Dresden;825000;1000;1400000;2024;2022;Right
222256;T. Bishop;Ted Bishop;25;178;67;England;63;65;2;1745;370;CAM;Lincoln City;600000;2000;1100000;2023;2021;Right
265776;Rui Gomes;Rui Pedro Ribeiro Gomes;24;175;74;Portugal;63;66;3;1612;347;LM;Portimonense SC;650000;2000;1400000;2025;2022;Left
257839;A. Newby;Alex Newby;26;173;70;England;63;63;0;1645;351;RM;Colchester United;525000;4000;919000;2024;2022;Right
256047;C. Lungoyi;Christopher Lungoyi;21;182;74;Switzerland;63;74;11;1657;363;ST;Ascoli;1100000;950;2000000;2023;2021;Right
248879;K. Holzweiler;Kevin Holzweiler;27;164;60;Germany;63;63;0;1551;331;RW;Rot-Wei� Essen;500000;2000;725000;2023;2021;Right
245039;Duan Liuyu;Liuyu Duan;23;176;73;China PR;63;70;7;1662;359;RM;Shandong Taishan;975000;4000;1800000;2022;2018;Right
236591;E. Sylisufaj;Edi Sylisufaj;22;179;80;Kosovo;63;70;7;1645;353;ST;IK Sirius;975000;1000;1400000;2025;2022;Right
266799;Guilherme Silva;Guilherme Silva Souza;21;190;75;Brazil;63;71;8;1376;295;CB;Gil Vicente FC;1000000;2000;2300000;2025;2022;Right
242312;A. Adam;Abdulfatah Adam;27;178;72;Saudi Arabia;63;63;0;1512;326;ST;Al Nassr;525000;8000;893000;2024;2019;Right
269964;L�o Scienza;Leonardo Scienza;23;175;71;Brazil;63;69;6;1630;339;RM;1. FC Magdeburg;750000;3000;1300000;2027;2022;Right
267912;Juan Dur�n;Juan Dur�n Due�as;21;180;74;Spain;63;70;7;1551;335;CB;CD Mirand�s;925000;1000;1600000;2024;2021;Left
255760;B. Wdowik;Bart?omiej Wdowik;21;184;72;Poland;63;73;10;1590;353;LWB;Jagiellonia Bia?ystok;1000000;1000;1600000;2023;2020;Left
244240;C. Forino-Joseph;Chris Forino-Joseph;22;191;83;England;63;72;9;1370;309;CB;Wycombe Wanderers;1000000;2000;2000000;2024;2021;Right
228368;J. Sterry;Jamie Sterry;26;180;76;England;63;65;2;1746;372;RWB;Hartlepool United;550000;2000;1000000;2023;2020;Right
220944;J. Wildsmith;Joe Wildsmith;26;183;65;England;63;65;2;1170;358;GK;Derby County;450000;1000;821000;2024;2022;Right
214288;H. Sanhueza;Henry Sanhueza;26;179;73;Chile;63;67;4;1535;334;CB;Uni�n La Calera;600000;500;1300000;2022;2022;Right
264464;Tiago Matos;Tiago Manuel Maio Matos;21;178;72;Portugal;63;72;9;1678;359;CDM;Radomiak Radom;1000000;950;1600000;2024;2021;Right
236047;A. Granlund;Albin Granlund;32;179;79;Finland;63;63;0;1572;340;RWB;Free agent;0;0;0;;2022;Right
227599;D. Dianessy;Djibril Dianessy;26;182;66;France;63;66;3;1567;330;CAM;Pau FC;625000;1000;1100000;2023;2021;Left
225807;B. Va�t�uk;Bogdan Va�t�uk;26;185;78;Estonia;63;65;2;1538;336;CAM;PGE FKS Stal Mielec;600000;1000;855000;2024;2022;Right
268559;D. Portilla;Dylan Portilla;18;178;70;Chile;63;78;15;1701;374;RM;Colo-Colo;1100000;500;3100000;2024;2019;Right
247822;J. Nisbet;Josh Nisbet;23;158;58;Australia;63;71;8;1715;350;CM;Central Coast Mariners;1100000;700;1600000;2024;2019;Right
243726;L. Kerrigan;Liam Kerrigan;22;171;65;Republic of Ireland;63;69;6;1648;358;RM;Como;775000;750;1400000;2025;2022;Right
207886;A. Oggesen;Andreas Oggesen;28;173;71;Denmark;63;63;0;1770;374;CAM;Silkeborg IF;475000;3000;594000;2024;2021;Right
205582;A. Forde;Anthony Forde;28;180;82;Republic of Ireland;63;63;0;1766;373;RM;Wrexham AFC;425000;500;914000;2024;2022;Right
263694;R. Montes;Rodrigo Montes;22;182;78;Argentina;63;73;10;1716;376;RM;Club Atl�tico Central C�rdoba;1100000;3000;0;2022;2021;Right
262926;T. Sechelmann;Tim Sechelmann;23;186;81;Germany;63;68;5;1537;329;CB;1. FC Magdeburg;650000;2000;1100000;2023;2021;Left
260109;�. Artan;�m�rcan Artan;22;179;77;Turkey;63;69;6;1480;325;RB;Gazi?ehir Gaziantep F.K.;725000;3000;1600000;2025;2022;Right
256525;F. Versaci;Federico Versaci;20;170;63;Argentina;63;74;11;1581;335;ST;Defensa y Justicia;1100000;2000;1900000;2024;2022;Left
184077;R. Vikst�l;Rolf Daniel Vikst�l;33;185;79;Norway;63;63;0;1617;349;LB;Viking FK;250000;1000;313000;2022;2018;Left
247309;S. Junqua;Sam Junqua;25;183;79;United States;63;66;3;1584;337;CB;Houston Dynamo;575000;2000;877000;2022;2019;Left
236557;O. Patrick;Omari Patrick;26;185;76;England;63;66;3;1588;354;ST;Carlisle United;625000;3000;1100000;2023;2022;Right
227085;J. Caicedo;Jonathan Caicedo;26;180;78;Colombia;63;66;3;1600;348;LM;La Equidad;625000;500;1400000;2022;2022;Left
262669;E. Leopold;Enzo Leopold;21;174;74;Germany;63;70;7;1634;352;CM;Hannover 96;975000;4000;1800000;2024;2022;Right
259882;D. Paz;Darluis Paz;20;174;73;Venezuela;63;75;12;1666;356;CAM;Deportivo La Guaira FC;1200000;500;2800000;2023;2022;Right
263528;J. Caldera;Jos� Caldera;20;185;79;Colombia;63;75;12;1372;299;CB;Deportivo Cali;1100000;500;2600000;2022;2021;Right
237160;R. Williams;Ro-Shaun Williams;23;188;80;England;63;68;5;1513;349;CB;Doncaster Rovers;650000;3000;1200000;2023;2021;Right
240775;T. Smith;Tyler Smith;23;178;67;England;63;70;7;1531;332;ST;Hull City;975000;4000;2000000;2023;2021;Right
240657;F. Ravaglia;Federico Ravaglia;22;191;75;Italy;63;73;10;942;350;GK;Urbs Reggina 1914;925000;4000;0;2023;2017;Right
191848;W. Abdullah;Waleed Abdullah;36;196;86;Saudi Arabia;63;63;0;1069;348;GK;Al Nassr;50000;4000;85000;2023;2017;Right
262674;E. Kehrer;Emilio Kehrer;20;171;65;Germany;63;73;10;1560;330;ST;KSV Cercle Brugge;1100000;3000;1800000;2025;2022;Right
270874;P. Pizarro;Patricio Pizarro;21;183;71;Argentina;63;71;8;1466;312;CB;Club Atl�tico Hurac�n;1000000;2000;1700000;2024;2018;Right
261401;Kang Seong Jin;Seong Jin Kang;19;178;76;Korea Republic;63;83;20;1556;337;LM;FC Seoul;1300000;1000;2900000;2022;2021;Left
235545;Z. Al Bawardi;Zaid Al Bawardi;25;187;80;Saudi Arabia;63;68;5;1001;346;GK;Al Shabab;550000;5000;976000;2023;2020;Left
266009;B. Eg�ez;Brahian Eg�ez;30;175;77;Bolivia;63;63;0;1695;365;RM;Club Deportivo Guabir�;475000;500;1000000;2022;2022;Right
251672;K. Al Khathlan;Khaled Al Khathlan;25;175;70;Saudi Arabia;63;63;0;1524;326;LB;Al Raed;475000;4000;784000;2023;2020;Left
242712;A. S�rensen;Adam S�rensen;21;165;60;Denmark;63;75;12;1650;356;LM;Lyngby BK;1100000;2000;1600000;2023;2017;Left
238104;Zhu Jianrong;Jianrong Zhu;30;185;82;China PR;63;63;0;1633;344;ST;Shanghai Shenhua FC;475000;3000;736000;2022;2017;Left
235800;M. �verko;Marin �verko;24;187;81;Croatia;63;69;6;1528;341;CB;FC Groningen;700000;2000;1200000;2024;2021;Left
248855;J. Larsen;Japhet Sery Larsen;22;185;74;Denmark;63;74;11;1565;350;CB;FK Bod�/Glimt;1000000;1000;1500000;2025;2022;Right
246807;T. Cissokho;Till Cissokho;22;200;88;France;63;71;8;1360;295;CB;US Quevilly Rouen M�tropole;1000000;1000;2000000;2023;2022;Left
243735;A. Spahi?;Avdo Spahi?;25;190;77;Bosnia and Herzegovina;63;68;5;962;341;GK;1. FC Kaiserslautern;550000;2000;894000;2023;2019;Right
262935;Unai Rementer�a;Unai Rementer�a Castro;22;182;80;Spain;63;72;9;1749;372;CDM;CD Mirand�s;1100000;2000;1900000;2024;2021;Left
252438;K. Ofori;Kelvin Ofori;20;172;68;Ghana;63;73;10;1688;358;CAM;SC Paderborn 07;1100000;3000;2000000;2023;2021;Right
245268;H. Al Yami;Hamad Al Yami;23;171;61;Saudi Arabia;63;72;9;1707;373;RM;Al Hilal;1000000;6000;1900000;2025;2021;Right
241428;H. Knibbs;Harvey Knibbs;23;187;71;England;63;67;4;1614;362;ST;Cambridge United;700000;2000;1300000;2023;2019;Right
239636;A. Okosun;Ayo Simon Okosun;28;197;85;Denmark;63;63;0;1650;350;CB;Odense Boldklub;475000;3000;594000;2024;2020;Right
231956;Liao Junjian;Junjian Liao;28;183;77;China PR;63;65;2;1677;364;CB;Meizhou Hakka;475000;2000;772000;2025;2022;Right
222484;D. Mesenh�ler;Daniel Mesenh�ler;26;187;83;Germany;63;65;2;1106;356;GK;Hallescher FC;450000;1000;686000;2023;2021;Right
263956;Lucas Esteves;Lucas Esteves Souza;22;170;67;Brazil;63;68;5;1656;356;LWB;Colorado Rapids;750000;2000;1100000;2026;2022;Left
264211;S. Westerveld;Sem Westerveld;19;191;73;Spain;63;77;14;870;344;GK;AZ Alkmaar;1000000;700;2100000;2026;2021;Right
256530;A. Aravena;Alexander Aravena;19;177;78;Chile;63;75;12;1531;328;ST;Deportivo �ublense;1100000;500;2600000;2023;2020;Right
254482;R. Jones;Ricky-Jade Jones;19;183;70;England;63;78;15;1617;358;ST;Peterborough United;1100000;2000;2600000;2025;2019;Right
251666;F. Miesenb�ck;Fabian Miesenb�ck;28;175;65;Austria;63;63;0;1765;356;LM;SK Austria Klagenfurt;475000;3000;689000;2023;2020;Left
181010;L. Broxham;Leigh Broxham;34;170;65;Australia;63;63;0;1680;342;CB;Melbourne Victory;160000;2000;200000;2023;2007;Right
231954;Xu Xin;Xin Xu;28;179;70;China PR;63;64;1;1709;365;CDM;Shanghai Port FC;475000;4000;772000;2026;2022;Right
184424;G. Pinedo;Gustavo Pinedo;34;172;73;Bolivia;63;63;0;1510;314;ST;Independiente Petrolero;230000;500;495000;2022;2022;Right
257640;A. Lis;Adrian Lis;30;192;78;Poland;63;64;1;1080;354;GK;Warta Pozna?;350000;750;499000;2023;2017;Right
264219;E. Poku;Ernest Poku;18;173;63;Netherlands;63;83;20;1514;335;RM;AZ Alkmaar;1300000;1000;3300000;2026;2020;Right
194925;L. Moult;Louis Moult;30;183;85;England;63;63;0;1612;323;ST;Burton Albion;475000;2000;831000;2023;2021;Right
197998;A. Andersson;Andreas Andersson;31;192;89;Sweden;63;63;0;1006;340;GK;GIF Sundsvall;250000;650;313000;2022;2020;Right
267630;S. Surdanovi?;Stefano Surdanovi?;23;183;76;Serbia;63;69;6;1484;325;ST;Austria Lustenau;775000;2000;1300000;2024;2022;Right
232814;J. Letniowski;Juliusz Letniowski;24;183;62;Poland;63;70;7;1541;329;CAM;Widzew ?�d?;975000;1000;1500000;2025;2022;Right
238958;R. Harper;Rekeem Harper;22;188;76;England;63;70;7;1746;374;CAM;Ipswich Town;925000;2000;1800000;2024;2021;Right
242286;A. Drinan;Aaron Drinan;24;178;70;Republic of Ireland;63;68;5;1559;340;ST;Leyton Orient;725000;3000;1300000;2023;2021;Right
246382;M. Moro;Mamudu Moro;27;172;65;Ghana;63;63;0;1640;358;RW;Mj�llby AIF;525000;1000;656000;2023;2020;Right
251758;C. Villagra;C�sar Villagra;33;180;76;Paraguay;63;63;0;1636;356;ST;Guaire�a FC;300000;500;645000;2022;2022;Left
223599;C. Cooke;Callum Cooke;25;172;72;England;63;65;2;1683;357;CAM;Hartlepool United;600000;2000;1100000;2024;2022;Right
269424;M. Sota;Mino Sota;27;181;78;Japan;63;66;3;1588;347;CDM;AFC Hermannstadt;550000;1000;784000;2023;2021;Right
250993;M. Gyamfi;Maxwell Gyamfi;22;185;75;Germany;63;70;7;1524;330;CB;VfL Osnabr�ck;900000;1000;1500000;2026;2022;Right
251761;A. Mallamo;Alessandro Mallamo;23;174;70;Italy;63;72;9;1711;364;RM;Bari;1100000;1000;1900000;2024;2019;Right
264050;B. Nokoue;Bryan Nokoue;20;180;70;Cameroon;63;75;12;1594;348;RB;AS Saint-�tienne;1100000;1000;2200000;2024;2021;Right
216690;E. Kabashi;Elvis Kabashi;28;177;79;Albania;63;63;0;1652;363;CM;Como;475000;900;736000;2023;2021;Left
264307;Liberal;Andr� Filipe Rio Liberal;19;181;73;Portugal;63;75;12;1504;317;ST;Gil Vicente FC;1100000;2000;2500000;2024;2021;Right
271219;A. Muja;Arbnor Muja;23;179;69;Kosovo;63;69;6;1704;359;CAM;Royal Antwerp FC;750000;4000;1300000;2025;2022;Right
240499;E. Markovi?;Eman Markovi?;23;180;76;Norway;63;71;8;1608;347;RM;IFK G�teborg;1100000;1000;1600000;2025;2022;Right
242291;K. Br�nker;Kai Br�nker;28;190;78;Germany;63;63;0;1523;331;ST;1. FC Magdeburg;500000;3000;775000;2025;2020;Right
262260;Mini;Sergio Guerrero Romero;23;175;71;Spain;63;72;9;1715;358;CDM;Atl�tico de Madrid;1100000;8000;2500000;2023;2021;Right
229748;M. George;Mayron George;28;189;89;Costa Rica;63;63;0;1571;348;ST;Pau FC;500000;1000;875000;2027;2022;Right
253556;E. L�pez;Erik L�pez;20;176;68;Paraguay;63;79;16;1548;327;ST;Club Atl�tico Banfield;1300000;2000;0;2022;2020;Right
241013;Adri L�pez;Adri�n L�pez Garrote;23;185;73;Spain;63;71;8;1016;344;GK;Granada CF;925000;1000;1700000;2023;2022;Right
179573;A. Kristiansen;Anders Kristiansen;32;185;74;Norway;63;63;0;1017;340;GK;Sarpsborg 08 FF;240000;850;300000;2024;2021;Right
270454;M. Ortega;Mart�n Ortega;22;183;75;Argentina;63;70;7;1548;336;RB;Club Atl�tico Tigre;925000;2000;1600000;2025;2022;Right
252278;Kim Ju Kong;Ju Kong Kim;26;180;73;Korea Republic;63;66;3;1665;354;ST;Jeju United FC;625000;2000;828000;2026;2022;Right
254838;J. Davison;Josh Davison;22;188;79;England;63;72;9;1511;323;ST;AFC Wimbledon;1100000;3000;2100000;2024;2022;Right
263022;M. Rosenfelder;Max Rosenfelder;19;186;76;Germany;63;72;9;1369;291;CB;SC Freiburg II;975000;550;1600000;2025;2021;Right
257645;B. Kieliba;Bartosz Kieliba;31;188;86;Poland;63;63;0;1322;273;CB;Warta Pozna?;325000;950;439000;2023;2016;Right
263273;M. Beifus;Marcel Beifus;19;187;80;Germany;63;77;14;1611;344;CB;FC St. Pauli;1100000;2000;2400000;2024;2021;Right
242541;C. Brown;Ciaron Brown;24;185;76;Northern Ireland;63;66;3;1572;336;CB;Oxford United;575000;2000;1000000;2024;2022;Left
211817;A. Berzel;Aaron Berzel;30;184;79;Germany;63;63;0;1682;357;CB;Sportclub Verl;400000;600;580000;2023;2022;Right
221801;Liao Lisheng;Lisheng Liao;29;178;66;China PR;63;63;0;1832;382;CM;Shandong Taishan;475000;5000;760000;2026;2022;Right
230505;Fachendinho;Tiago Vanderlei Fagundes Fachini;30;181;74;Brazil;63;63;0;1602;318;ST;Santos;475000;500;1000000;2025;2022;Right
236905;B. Provoste;Branco Provoste;22;174;70;Chile;63;73;10;1676;356;CAM;Deportivo �ublense;1100000;500;2600000;2022;2021;Right
173673;S. Quinn;Stephen Quinn;36;168;60;Republic of Ireland;63;63;0;1802;361;CM;Mansfield Town;150000;3000;263000;2023;2021;Left
247913;L. Miller;Lewis Miller;21;187;83;Australia;63;72;9;1622;359;CB;Hibernian;1000000;1000;2000000;2025;2022;Right
261993;�lex Cardero;Alejandro Su�rez Cardero;18;178;70;Spain;63;76;13;1706;361;CAM;Real Oviedo;1100000;800;2400000;2023;2020;Right
197226;S. Bertram;S�ren Bertram;31;183;82;Germany;63;63;0;1747;363;RW;VfL Osnabr�ck;400000;1000;580000;2023;2021;Left
263018;David Sousa;David Sousa Albino;20;192;78;Brazil;63;74;11;1408;311;CB;KSV Cercle Brugge;975000;2000;1600000;2023;2021;Left
263274;K. Hern�ndez-Foster;Kobe Hern�ndez-Foster;20;173;66;United States;63;75;12;1675;351;LWB;Hamarkameratene;1100000;700;1600000;2023;2022;Left
214634;J. Hessenthaler;Jake Hessenthaler;28;176;64;England;63;63;0;1812;377;CDM;Crawley Town;475000;4000;831000;2024;2020;Right
223850;L. Zarandia;Luka Zarandia;26;178;74;Georgia;63;64;1;1614;359;LW;Korona Kielce;575000;1000;819000;2023;2022;Left
257386;Hernandes;Hernandes Rodrigues Da Silva;22;183;75;Brazil;63;72;9;1550;346;RM;Incheon United FC;1100000;1000;1600000;2026;2022;Right
242283;M. Corryn;Milan Corryn;23;180;79;Belgium;63;67;4;1716;367;CAM;Warta Pozna?;700000;900;998000;2023;2021;Right
258923;Arribas;Sergio Arribas Calvo;20;173;66;Spain;63;79;16;1474;323;CAM;Real Madrid CF;1300000;17000;3500000;2025;2020;Left
260203;J. Luj�n;Jos� Luj�n;25;181;73;Peru;63;69;6;1325;287;CB;FBC Melgar;675000;500;1600000;2022;2020;Left
263020;S. G�ler;Semih G�ler;27;184;83;Turkey;63;66;3;1474;316;CB;Adana Demirspor;550000;4000;1100000;2025;2019;Right
